id,name,genre,developers,publishers,releaseDates
393,Crash Bandicoot N. Sane Trilogy,[],['Vicarious Visions'],"['WW: Activision', 'JP: Sony Interactive Entertainment']","{'Japan': 'Aug 3, 2017', 'NorthAmerica': 'Jun 30, 2017', 'Europe': 'Jun 30, 2017', 'Australia': 'Jun 30, 2017'}"
394,Crash Team Racing Nitro-Fueled,['Kart racing'],['Beenox'],"['WW: Activision', 'JP: Sega']","{'Japan': 'Jun 21, 2019', 'NorthAmerica': 'Jun 21, 2019', 'Europe': 'Jun 21, 2019', 'Australia': 'Jun 21, 2019'}"
395,Crawl,[],['Powerhoof'],['Powerhoof'],"{'Japan': 'Apr 11, 2017', 'NorthAmerica': 'Apr 11, 2017', 'Europe': 'Apr 11, 2017', 'Australia': 'Apr 11, 2017'}"
396,Crazy Strike Bowling EX,[],['Corecell Technology'],['Corecell Technology'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jun 14, 2016', 'Europe': 'May 25, 2016', 'Australia': 'May 25, 2016'}"
397,The Crew,[],['Ivory Tower'],['Ubisoft'],"{'Japan': 'Dec 4, 2014', 'NorthAmerica': 'Dec 2, 2014', 'Europe': 'Dec 2, 2014', 'Australia': 'Dec 2, 2014'}"
398,The Crew 2,[],['Ivory Tower'],['Ubisoft'],"{'Japan': 'Jun 29, 2018', 'NorthAmerica': 'Jun 29, 2018', 'Europe': 'Jun 29, 2018', 'Australia': 'Jun 29, 2018'}"
399,Cricket 19,[],['Big Ant Studios'],['Big Ant Studios'],"{'Japan': 'May 28, 2019', 'NorthAmerica': 'May 28, 2019', 'Europe': 'May 28, 2019', 'Australia': 'May 28, 2019'}"
400,CrossCode,[],['Radical Fish Games'],['Deck13'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
401,Crossing Souls,[],['Fourattic'],['Devolver Digital'],"{'Japan': 'Feb 13, 2018', 'NorthAmerica': 'Feb 13, 2018', 'Europe': 'Feb 13, 2018', 'Australia': 'Feb 13, 2018'}"
402,Crown Trick,['Action role-playing'],['Next Studios'],['Next Studios'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
403,Crows: Burning Edge,[],['Bandai Namco Entertainment'],['Bandai Namco Entertainment'],"{'Japan': 'Oct 27, 2016', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
404,Crypt of the NecroDancer,[],['Brace Yourself Games'],['Brace Yourself Games'],"{'Japan': 'Jan 18, 2016', 'NorthAmerica': 'Feb 2, 2016', 'Europe': 'Feb 2, 2016', 'Australia': 'Feb 2, 2016'}"
405,Cryptark,[],['Alientrap'],['Alientrap'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jun 20, 2017', 'Europe': 'Jun 20, 2017', 'Australia': 'Jun 20, 2017'}"
406,Crystal Crisis,[],['Nicalis'],"['WW: Nicalis', 'JP: Pikii']","{'Japan': 'Aug 1, 2019', 'NorthAmerica': 'Jun 19, 2019', 'Europe': 'Jun 18, 2019', 'Australia': 'Jun 18, 2019'}"
407,Crystar,[],['Gemdrops'],"['JP: FuRyu', 'WW: Spike Chunsoft']","{'Japan': 'Oct 18, 2018', 'NorthAmerica': 'Aug 30, 2019', 'Europe': 'Aug 27, 2019', 'Australia': 'Aug 27, 2019'}"
408,Cube Life: Island Survival HD,[],['Cypronia'],['Cypronia'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
409,Cubers,[],['Teyon'],['Teyon'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
410,Curses 'N Chaos,[],['Tribute Games'],['Tribute Games'],"{'Japan': 'Aug 18, 2015', 'NorthAmerica': 'Aug 18, 2015', 'Europe': 'Aug 18, 2015', 'Australia': 'Aug 18, 2015'}"
411,Cyberdimension Neptunia: 4 Goddesses Online,[],"['Compile Heart', 'Tamsoft']",['Idea Factory'],"{'Japan': 'Feb 9, 2017', 'NorthAmerica': 'Oct 10, 2017', 'Europe': 'Oct 13, 2017', 'Australia': 'Oct 13, 2017'}"
412,Cyberpunk 2077,[],['CD Projekt Red'],['CD Projekt Red'],"{'Japan': 'Apr 16, 2020', 'NorthAmerica': 'Apr 16, 2020', 'Europe': 'Apr 16, 2020', 'Australia': 'Apr 16, 2020'}"
413,Cybertake,[],['Unknown'],['Unknown'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
414,Cyber Troopers Virtual-On Masterpiece 1995-2001,[],['Sega'],['Sega'],"{'Japan': 'Nov 27, 2019', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
415,Daisenryaku: Dai Toua Kouboushi 3,[],['SystemSoft Alpha'],['SystemSoft Alpha'],"{'Japan': 'Dec 17, 2015', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
416,Dakar 18,[],['Bigmoon Entertainment'],['Deep Silver'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 25, 2018', 'Europe': 'Sep 28, 2018', 'Australia': 'Sep 28, 2018'}"
417,Dandara,[],['Long Hat House'],['Raw Fury'],"{'Japan': 'Feb 6, 2018', 'NorthAmerica': 'Feb 6, 2018', 'Europe': 'Feb 6, 2018', 'Australia': 'Feb 6, 2018'}"
418,Danganronpa 1-2 Reload,[],['Spike Chunsoft'],['NIS America'],"{'Japan': 'May 18, 2017', 'NorthAmerica': 'Mar 17, 2017', 'Europe': 'Mar 14, 2017', 'Australia': 'Mar 14, 2017'}"
419,Danganronpa V3: Killing Harmony,[],['Spike Chunsoft'],['NIS America'],"{'Japan': 'Jan 12, 2017', 'NorthAmerica': 'Sep 29, 2017', 'Europe': 'Sep 26, 2017', 'Australia': 'Sep 26, 2017'}"
420,Danganronpa Another Episode: Ultra Despair Girls,[],['Spike Chunsoft'],['NIS America'],"{'Japan': 'Jun 29, 2017', 'NorthAmerica': 'Jun 23, 2017', 'Europe': 'Jun 27, 2017', 'Australia': 'Jun 27, 2017'}"
421,Danganronpa Trilogy,[],['Spike Chunsoft'],['NIS America'],"{'Japan': 'Mar 29, 2019', 'NorthAmerica': 'Mar 29, 2019', 'Europe': 'Mar 26, 2019', 'Australia': 'Mar 26, 2019'}"
422,Dangerous Golf,[],['Three Fields Entertainment'],['Three Fields Entertainment'],"{'Japan': 'Jun 2, 2016', 'NorthAmerica': 'Jun 2, 2016', 'Europe': 'Jun 2, 2016', 'Australia': 'Jun 2, 2016'}"
423,Danger Zone,[],['Three Fields Entertainment'],['Three Fields Entertainment'],"{'Japan': 'May 30, 2017', 'NorthAmerica': 'May 30, 2017', 'Europe': 'May 30, 2017', 'Australia': 'May 30, 2017'}"
424,Dangun Feveron,[],['Cave / M2'],['Cave'],"{'Japan': 'Apr 28, 2017', 'NorthAmerica': 'Apr 4, 2018', 'Europe': 'Apr 4, 2018', 'Australia': 'Apr 4, 2018'}"
425,Dariusburst Chronicle Saviours,"[""Shoot 'em up""]",['Pyramid'],['Degica'],"{'Japan': 'Jan 15, 2016', 'NorthAmerica': 'Dec 8, 2015', 'Europe': 'Dec 2, 2015', 'Australia': 'Dec 2, 2015'}"
426,Darius Cozmic Collection,[],['M2'],['Taito'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
427,Dark Arcana: The Carnival,[],['Artifex Mundi'],['Artifex Mundi'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jun 27, 2017', 'Europe': 'Jun 27, 2017', 'Australia': 'Jun 27, 2017'}"
428,Dark Envoy,[],['Event Horizon'],['Event Horizon'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
429,The Dark Pictures Anthology: Man of Medan,[],['Supermassive Games'],['Bandai Namco'],"{'Japan': 'Dec 5, 2019', 'NorthAmerica': 'Aug 30, 2019', 'Europe': 'Aug 30, 2019', 'Australia': 'Aug 30, 2019'}"
430,Dark Rose Valkyrie,[],['Compile Heart'],['Idea Factory'],"{'Japan': 'Jul 21, 2016', 'NorthAmerica': 'Jun 9, 2017', 'Europe': 'Jun 6, 2017', 'Australia': 'Jun 6, 2017'}"
431,Dark Souls Remastered,[],['FromSoftware'],['Bandai Namco Entertainment'],"{'Japan': 'May 24, 2018', 'NorthAmerica': 'May 25, 2018', 'Europe': 'May 25, 2018', 'Australia': 'May 25, 2018'}"
432,Dark Souls II,[],['FromSoftware'],['Bandai Namco Entertainment'],"{'Japan': 'Apr 9, 2015', 'NorthAmerica': 'Apr 9, 2015', 'Europe': 'Apr 7, 2015', 'Australia': 'Apr 7, 2015'}"
433,Dark Souls III,[],['FromSoftware'],['Bandai Namco Entertainment'],"{'Japan': 'Mar 24, 2016', 'NorthAmerica': 'Apr 12, 2016', 'Europe': 'Apr 12, 2016', 'Australia': 'Apr 12, 2016'}"
434,Darkest Dungeon,[],['Red Hook Studios'],['Red Hook Studios'],"{'Japan': 'Sep 27, 2016', 'NorthAmerica': 'Sep 27, 2016', 'Europe': 'Sep 27, 2016', 'Australia': 'Sep 27, 2016'}"
435,Darksiders Genesis,[],['Airship Syndicate'],['THQ Nordic'],"{'Japan': 'Feb 14, 2020', 'NorthAmerica': 'Feb 14, 2020', 'Europe': 'Feb 14, 2020', 'Australia': 'Feb 14, 2020'}"
436,Darksiders: Warmastered Edition,[],['Nordic Games'],['Nordic Games'],"{'Japan': 'Nov 24, 2017', 'NorthAmerica': 'Nov 22, 2016', 'Europe': 'Nov 22, 2016', 'Australia': 'Nov 22, 2016'}"
437,Darksiders II: Deathinitive Edition,[],['Gunfire Games'],['Nordic Games'],"{'Japan': 'Oct 5, 2017', 'NorthAmerica': 'Oct 27, 2015', 'Europe': 'Oct 30, 2015', 'Australia': 'Oct 30, 2015'}"
438,Darksiders III,[],['Gunfire Games'],['Nordic Games'],"{'Japan': 'Nov 27, 2018', 'NorthAmerica': 'Nov 27, 2018', 'Europe': 'Nov 27, 2018', 'Australia': 'Nov 27, 2018'}"
439,Darkwood,['Survival horror'],['Acid Wizard Studio'],['Crunching Koalas'],"{'Japan': 'Unreleased', 'NorthAmerica': 'May 14, 2019', 'Europe': 'May 14, 2019', 'Australia': 'May 14, 2019'}"
440,Daylight,[],['Zombie Studios'],['Atlus'],"{'Japan': 'Aug 28, 2014', 'NorthAmerica': 'Apr 30, 2014', 'Europe': 'Apr 30, 2014', 'Australia': 'Apr 30, 2014'}"
441,Daymare: 1998,[],['Invader Studios'],['Invader Studios'],"{'Japan': 'Feb 20, 2020', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
442,Day of the Tentacle: Remastered Edition,['Graphic adventure'],['Double Fine Productions'],['Double Fine Productions'],"{'Japan': 'Mar 22, 2016', 'NorthAmerica': 'Mar 22, 2016', 'Europe': 'Mar 22, 2016', 'Australia': 'Mar 22, 2016'}"
443,Days Gone,[],['SIE Bend Studio'],['Sony Interactive Entertainment'],"{'Japan': 'Apr 26, 2019', 'NorthAmerica': 'Apr 26, 2019', 'Europe': 'Apr 26, 2019', 'Australia': 'Apr 26, 2019'}"
444,DayZ,['Survival'],['Bohemia Interactive'],['Bohemia Interactive'],"{'Japan': 'May 29, 2019', 'NorthAmerica': 'May 29, 2019', 'Europe': 'May 29, 2019', 'Australia': 'May 29, 2019'}"
445,Dead Alliance,[],['PsyopGames'],['Maximum Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Aug 29, 2017', 'Europe': 'Aug 29, 2017', 'Australia': 'Aug 29, 2017'}"
446,Dead by Daylight,[],['Behaviour Interactive'],['Starbreeze Studios'],"{'Japan': 'Jun 23, 2017', 'NorthAmerica': 'Jun 23, 2017', 'Europe': 'Jun 23, 2017', 'Australia': 'Jun 23, 2017'}"
447,Dead Cells,[],['Motion Twin'],['Motion Twin'],"{'Japan': 'Aug 7, 2018', 'NorthAmerica': 'Aug 7, 2018', 'Europe': 'Aug 7, 2018', 'Australia': 'Aug 7, 2018'}"
448,Dead Island Definitive Edition,[],['Techland'],['Deep Silver'],"{'Japan': 'May 31, 2016', 'NorthAmerica': 'May 31, 2016', 'Europe': 'May 31, 2016', 'Australia': 'May 31, 2016'}"
449,Dead Island 2,[],['Yager Development'],['Deep Silver'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
450,Dead Nation: Apocalypse Edition,[],['Housemarque'],['Sony Computer Entertainment'],"{'Japan': 'May 29, 2014', 'NorthAmerica': 'Mar 5, 2014', 'Europe': 'Mar 4, 2014', 'Australia': 'Mar 4, 2014'}"
451,Dead or Alive 5 Last Round,[],['Koei Tecmo'],['Koei Tecmo'],"{'Japan': 'Feb 19, 2015', 'NorthAmerica': 'Feb 20, 2015', 'Europe': 'Feb 17, 2015', 'Australia': 'Feb 17, 2015'}"
452,Dead or Alive 6,[],['Koei Tecmo'],['Koei Tecmo'],"{'Japan': 'Mar 1, 2019', 'NorthAmerica': 'Mar 1, 2019', 'Europe': 'Mar 1, 2019', 'Australia': 'Mar 1, 2019'}"
453,Dead or Alive Xtreme 3,[],['Team Ninja'],['Koei Tecmo'],"{'Japan': 'Mar 24, 2016', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
454,Deadcore,[],['5 Bits Games'],['Grip Digital'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jul 14, 2017', 'Europe': 'Jul 14, 2017', 'Australia': 'Jul 14, 2017'}"
455,Deadlight: Director's Cut,[],['Tequila Works'],['Deep Silver'],"{'Japan': 'Jun 21, 2016', 'NorthAmerica': 'Jun 21, 2016', 'Europe': 'Jun 21, 2016', 'Australia': 'Jun 21, 2016'}"
456,The Deadly Tower of Monsters,[],['ACE Team'],['Atlus'],"{'Japan': 'Jan 19, 2016', 'NorthAmerica': 'Jan 19, 2016', 'Europe': 'Jan 19, 2016', 'Australia': 'Jan 19, 2016'}"
457,Deadpool,[],['High Moon Studios'],['Activision'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 20, 2015', 'Europe': 'Nov 18, 2015', 'Australia': 'Nov 18, 2015'}"
458,Dead Rising,[],['Capcom'],['Capcom'],"{'Japan': 'Aug 17, 2016', 'NorthAmerica': 'Sep 13, 2016', 'Europe': 'Sep 13, 2016', 'Australia': 'Sep 13, 2016'}"
459,Dead Rising 2,[],['Capcom'],['Capcom'],"{'Japan': 'Sep 13, 2016', 'NorthAmerica': 'Sep 13, 2016', 'Europe': 'Sep 13, 2016', 'Australia': 'Sep 13, 2016'}"
460,Dead Rising 2: Off the Record,[],['Capcom'],['Capcom'],"{'Japan': 'Sep 13, 2016', 'NorthAmerica': 'Sep 13, 2016', 'Europe': 'Sep 13, 2016', 'Australia': 'Sep 13, 2016'}"
461,Dead Rising 4,[],['Capcom Vancouver'],['Capcom'],"{'Japan': 'Dec 7, 2017', 'NorthAmerica': 'Dec 5, 2017', 'Europe': 'Dec 5, 2017', 'Australia': 'Dec 5, 2017'}"
462,Dead Star,[],['Armature Studio'],['Armature Studio'],"{'Japan': 'Aug 3, 2016', 'NorthAmerica': 'Apr 5, 2016', 'Europe': 'Apr 5, 2016', 'Australia': 'Apr 5, 2016'}"
463,Dead Synchronicity: Tomorrow Comes Today,[],['Fictiorama Studios'],['Daedalic Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Apr 10, 2015', 'Europe': 'Apr 10, 2015', 'Australia': 'Apr 10, 2015'}"
464,Dear Esther,['Exploration'],['The Chinese Room'],['Curve Digital'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 20, 2016', 'Europe': 'Sep 20, 2016', 'Australia': 'Sep 20, 2016'}"
465,Death Come True,['Adventure game'],['Too Kyo Games'],['Izanagi Games'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
466,Death Coming,[],['Next Studios'],['Beijing Spirit Games'],"{'Japan': 'Apr 4, 2019', 'NorthAmerica': 'Mar 12, 2019', 'Europe': 'Feb 26, 2019', 'Australia': 'Feb 26, 2019'}"
467,Death end re;Quest,[],['Idea Factory'],['Idea Factory'],"{'Japan': 'Apr 12, 2018', 'NorthAmerica': 'Feb 19, 2019', 'Europe': 'Feb 22, 2019', 'Australia': 'Feb 22, 2019'}"
468,Death end re;Quest 2,[],"['Idea Factory', 'Compile Heart']",['Idea Factory'],"{'Japan': 'Feb 13, 2020', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
469,Death Stranding,[],['Kojima Productions'],['Sony Interactive Entertainment'],"{'Japan': 'Nov 8, 2019', 'NorthAmerica': 'Nov 8, 2019', 'Europe': 'Nov 8, 2019', 'Australia': 'Nov 8, 2019'}"
470,Death Squared,[],['SMG Studios'],['SMG Studios'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Mar 14, 2017', 'Europe': 'Mar 14, 2017', 'Australia': 'Mar 14, 2017'}"
471,Death's Gambit,[],['White Rabbit'],['Adult Swim Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Aug 14, 2018', 'Europe': 'Aug 14, 2018', 'Australia': 'Aug 14, 2018'}"
472,De Blob,[],['BlitWorks'],['THQ Nordic'],"{'Japan': 'Nov 14, 2017', 'NorthAmerica': 'Nov 14, 2017', 'Europe': 'Nov 14, 2017', 'Australia': 'Nov 14, 2017'}"
473,De Blob 2,[],['BlitWorks'],['THQ Nordic'],"{'Japan': 'Feb 27, 2018', 'NorthAmerica': 'Feb 27, 2018', 'Europe': 'Feb 27, 2018', 'Australia': 'Feb 27, 2018'}"
474,Decay of Logos,[],['Amplify Creations'],['Rising Star Games'],"{'Japan': 'Aug 27, 2019', 'NorthAmerica': 'Aug 27, 2019', 'Europe': 'Aug 27, 2019', 'Australia': 'Aug 27, 2019'}"
475,Deception IV: The Nightmare Princess,[],['Tecmo Koei'],['Tecmo Koei'],"{'Japan': 'Mar 26, 2015', 'NorthAmerica': 'Jul 17, 2015', 'Europe': 'Jul 14, 2015', 'Australia': 'Jul 14, 2015'}"
476,Deemo: Reborn,['Rhythm'],['Rayark'],['Unties'],"{'Japan': 'Nov 21, 2019', 'NorthAmerica': 'Nov 21, 2019', 'Europe': 'Nov 21, 2019', 'Australia': 'Nov 21, 2019'}"
477,Defenders of Ekron,[],['In Vitro Games'],['In Vitro Games'],"{'Japan': 'Mar 17, 2017', 'NorthAmerica': 'Aug 15, 2017', 'Europe': 'Aug 15, 2017', 'Australia': 'Aug 15, 2017'}"
478,Defense Grid 2,['Tower defense'],['Hidden Path Entertainment'],['505 Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Oct 1, 2014', 'Europe': 'Sep 23, 2014', 'Australia': 'Sep 23, 2014'}"
479,Deformers,[],['Ready at Dawn'],['Ready at Dawn'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Feb 14, 2017', 'Europe': 'Feb 14, 2017', 'Australia': 'Feb 14, 2017'}"
480,Deiland,[],['Chibig'],['Square Enix'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Feb 28, 2018', 'Europe': 'May 3, 2018', 'Australia': 'May 3, 2018'}"
481,Deliver Us The Moon,[],['KeokeN Interactive'],['KeokeN Interactive'],"{'Japan': 'Unreleased', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
482,Deltarune,[],['Toby Fox'],['Toby Fox'],"{'Japan': 'Feb 28, 2019', 'NorthAmerica': 'Feb 28, 2019', 'Europe': 'Feb 28, 2019', 'Australia': 'Feb 28, 2019'}"
483,Demetrios: The Big Cynical Adventure,['Point-and-click adventure'],['CowCat'],['CowCat'],"{'Japan': 'May 31, 2016', 'NorthAmerica': 'May 31, 2016', 'Europe': 'May 31, 2016', 'Australia': 'May 31, 2016'}"
484,Demon Gaze II,[],['Experience'],"['JP: Kadokawa Games', 'WW: NIS America']","{'Japan': 'Oct 13, 2016', 'NorthAmerica': 'Nov 14, 2017', 'Europe': 'Nov 17, 2017', 'Australia': 'Nov 17, 2017'}"
485,Demons Age,[],['Bigmoon Entertainment'],['Bigmoon Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Apr 27, 2018', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
486,Dengeki Bunko: Fighting Climax Ignition,[],['Ecole Software'],['Sega'],"{'Japan': 'Dec 17, 2015', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
487,Deponia,[],['Daedalic Entertainment'],['Daedalic Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Dec 1, 2016', 'Europe': 'Nov 15, 2016', 'Australia': 'Nov 15, 2016'}"
488,Descenders,[],['RageSquid'],['No More Robots'],"{'Japan': 'Unreleased', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
489,Desperados III,['Real-time strategy'],['Mimimi Productions'],['THQ Nordic'],"{'Japan': 'Unreleased', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
490,Destiny,[],['Bungie'],['Activision'],"{'Japan': 'Sep 11, 2014', 'NorthAmerica': 'Sep 9, 2014', 'Europe': 'Sep 9, 2014', 'Australia': 'Sep 9, 2014'}"
491,Destiny 2,[],['Bungie'],['Activision'],"{'Japan': 'Sep 6, 2017', 'NorthAmerica': 'Sep 6, 2017', 'Europe': 'Sep 6, 2017', 'Australia': 'Sep 6, 2017'}"
492,Destiny Connect: Tick-Tock Travelers,[],['Nippon Ichi Software'],['Nippon Ichi Software'],"{'Japan': 'Mar 14, 2019', 'NorthAmerica': 'Oct 25, 2019', 'Europe': 'Nov 5, 2019', 'Australia': 'Nov 5, 2019'}"
493,Destroy All Humans! Remake,[],['Black Forest Games'],['THQ'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
494,Detroit: Become Human,[],['Quantic Dream'],['Sony Computer Entertainment'],"{'Japan': 'May 25, 2018', 'NorthAmerica': 'May 25, 2018', 'Europe': 'May 25, 2018', 'Australia': 'May 25, 2018'}"
495,Deus Ex: Mankind Divided,[],['Eidos Montréal'],['Square Enix'],"{'Japan': 'Mar 23, 2017', 'NorthAmerica': 'Aug 23, 2016', 'Europe': 'Aug 23, 2016', 'Australia': 'Aug 23, 2016'}"
496,Devil Engine,"[""Shoot 'em up""]",['Dangen Entertainment'],['Dangen Entertainment'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
497,Devil May Cry HD Collection,[],['Capcom'],['Capcom'],"{'Japan': 'Mar 13, 2018', 'NorthAmerica': 'Mar 13, 2018', 'Europe': 'Mar 13, 2018', 'Australia': 'Mar 13, 2018'}"
498,Devil May Cry 4: Special Edition,[],['Capcom'],['Capcom'],"{'Japan': 'Jun 18, 2015', 'NorthAmerica': 'Jun 24, 2015', 'Europe': 'Jun 23, 2015', 'Australia': 'Jun 23, 2015'}"
499,Devil May Cry 5,[],['Capcom'],['Capcom'],"{'Japan': 'Mar 8, 2019', 'NorthAmerica': 'Mar 8, 2019', 'Europe': 'Mar 8, 2019', 'Australia': 'Mar 8, 2019'}"
500,Devious Dungeon,[],"['Woblyware', 'Ravenous']",['Ratalaika Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Apr 25, 2018', 'Europe': 'Apr 24, 2018', 'Australia': 'Apr 24, 2018'}"
501,Devious Dungeon 2,[],['Woblyware'],['Ratalaika Games'],"{'Japan': 'Jul 5, 2019', 'NorthAmerica': 'May 15, 2019', 'Europe': 'May 14, 2019', 'Australia': 'May 14, 2019'}"
502,Dex,[],['Dreadlocks Ltd'],['BadLand Indie'],"{'Japan': 'Jul 8, 2016', 'NorthAmerica': 'Jul 8, 2016', 'Europe': 'Jul 8, 2016', 'Australia': 'Jul 8, 2016'}"
503,Diablo III,[],['Blizzard Entertainment'],['Blizzard Entertainment'],"{'Japan': 'Aug 21, 2014', 'NorthAmerica': 'Aug 19, 2014', 'Europe': 'Aug 19, 2014', 'Australia': 'Aug 19, 2014'}"
504,Diablo IV,[],['Blizzard Entertainment'],['Blizzard Entertainment'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
505,Die for Valhalla!,[],['Monster Couch'],['Monster Couch'],"{'Japan': 'Unreleased', 'NorthAmerica': 'May 29, 2018', 'Europe': 'May 29, 2018', 'Australia': 'May 29, 2018'}"
506,Digimon Story: Cyber Sleuth,['Role-playing'],['Media.Vision'],['Bandai Namco'],"{'Japan': 'Mar 21, 2015', 'NorthAmerica': 'Feb 5, 2016', 'Europe': 'Feb 2, 2016', 'Australia': 'Feb 2, 2016'}"
507,Digimon Story: Cyber Sleuth – Hacker's Memory,[],['Media.Vision'],['Bandai Namco Entertainment'],"{'Japan': 'Aug 9, 2017', 'NorthAmerica': 'Jan 19, 2018', 'Europe': 'Jan 19, 2018', 'Australia': 'Jan 19, 2018'}"
508,Digimon Survive,[],['Witchcraft'],['Bandai Namco Entertainment'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
509,Digimon World: Next Order,[],['B.B. Studio'],['Bandai Namco Entertainment'],"{'Japan': 'Feb 16, 2017', 'NorthAmerica': 'Jan 27, 2017', 'Europe': 'Jan 31, 2017', 'Australia': 'Jan 31, 2017'}"
510,Dirt 4,[],['Codemasters'],['Codemasters'],"{'Japan': 'Jun 9, 2017', 'NorthAmerica': 'Jun 9, 2017', 'Europe': 'Jun 9, 2017', 'Australia': 'Jun 9, 2017'}"
511,Dirt Rally,[],['Codemasters'],['Codemasters'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Apr 5, 2016', 'Europe': 'Apr 5, 2016', 'Australia': 'Apr 5, 2016'}"
512,Dirt Rally 2.0,[],['Codemasters'],['Codemasters'],"{'Japan': 'Apr 18, 2019', 'NorthAmerica': 'Feb 26, 2019', 'Europe': 'Feb 26, 2019', 'Australia': 'Feb 26, 2019'}"
513,Disaster Report 4 Plus: Summer Memories,[],['Granzella'],['Granzella'],"{'Japan': 'Nov 22, 2018', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
514,Disc Jam,[],['High Horse Entertainment'],['High Horse Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Mar 7, 2017', 'Europe': 'Mar 7, 2017', 'Australia': 'Mar 7, 2017'}"
515,Disco Elysium,[],['ZA/UM'],['ZA/UM'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
516,Disgaea 1 Complete,[],['Nippon Ichi Software'],['Nippon Ichi Software'],"{'Japan': 'Jul 26, 2018', 'NorthAmerica': 'Oct 12, 2018', 'Europe': 'Oct 9, 2018', 'Australia': 'Oct 9, 2018'}"
517,Disgaea 4 Complete+,['Tactical role-playing'],['Nippon Ichi Software'],['Nippon Ichi Software'],"{'Japan': 'Oct 29, 2019', 'NorthAmerica': 'Oct 29, 2019', 'Europe': 'Oct 29, 2019', 'Australia': 'Oct 29, 2019'}"
518,Disgaea 5 Complete,[],['Nippon Ichi Software'],['Nippon Ichi Software'],"{'Japan': 'Mar 26, 2015', 'NorthAmerica': 'Oct 16, 2015', 'Europe': 'Oct 6, 2015', 'Australia': 'Oct 6, 2015'}"
519,Dishonored: Definitive Edition,[],['Arkane Studios'],['Bethesda Softworks'],"{'Japan': 'Aug 27, 2015', 'NorthAmerica': 'Aug 28, 2015', 'Europe': 'Aug 25, 2015', 'Australia': 'Aug 25, 2015'}"
